A_AA,A_AC,A_AG,A_AT,A_CA,A_CC,A_CG,A_CT,A_GA,A_GC,A_GG,A_GT,A_TA,A_TC,A_TG,A_TT,C_AA,C_AC,C_AG,C_AT,C_CA,C_CC,C_CG,C_CT,C_GA,C_GC,C_GG,C_GT,C_TA,C_TC,C_TG,C_TT,G_AA,G_AC,G_AG,G_AT,G_CA,G_CC,G_CG,G_CT,G_GA,G_GC,G_GG,G_GT,G_TA,G_TC,G_TG,G_TT,T_AA,T_AC,T_AG,T_AT,T_CA,T_CC,T_CG,T_CT,T_GA,T_GC,T_GG,T_GT,T_TA,T_TC,T_TG,T_TT,k-tsallis12.3,k-tsallis22.3,k-tsallis32.3,k-tsallis42.3,k-tsallis52.3
20,29,21,13,21,19,30,28,29,28,35,32,16,24,29,10,17,20,24,9,27,15,22,15,23,30,42,20,18,18,33,19,46,19,48,24,18,27,32,26,41,27,51,27,25,16,36,24,28,26,19,20,21,24,18,10,27,24,28,22,5,8,18,10,0.6368345735136465,0.7462104825733143,0.7651175180263912,0.7684083011230748,0.7690142869551513
21,28,20,13,19,18,30,30,30,29,34,33,17,24,29,10,16,20,25,9,27,15,21,13,23,29,42,19,19,19,32,21,45,19,51,24,18,27,32,26,41,27,51,27,26,16,34,23,28,26,19,20,21,24,18,12,27,24,29,21,5,7,19,9,0.6368407266096653,0.7462391053231254,0.7651186878264759,0.7683999510544601,0.7690110049882823
20,27,20,13,21,18,29,29,29,30,35,32,16,24,29,10,17,20,24,9,27,15,21,14,23,31,42,19,18,18,33,20,44,19,51,24,18,27,32,26,41,27,51,27,25,16,37,24,28,25,19,21,21,24,19,11,27,24,28,22,5,8,18,9,0.6367206826694326,0.7461941889838865,0.7650980540831459,0.7683984073220337,0.7690108961897382
21,28,21,13,19,16,29,33,29,29,34,31,17,24,30,10,16,20,26,9,28,15,20,13,23,29,42,19,19,19,31,21,44,20,50,24,18,27,32,26,40,27,51,27,26,16,35,23,28,26,17,20,21,25,18,11,28,24,30,22,5,7,19,10,0.6369995904703145,0.7462578376523784,0.7651308566492272,0.7684026581470695,0.7690113407017887
20,29,21,14,21,18,29,29,29,28,34,33,17,24,29,10,16,20,25,9,27,14,21,14,23,30,42,20,19,17,32,20,46,19,49,23,18,27,32,26,41,27,51,27,26,16,35,23,28,26,20,20,21,24,19,10,27,24,28,21,5,8,18,9,0.6367713147936169,0.7462328349536478,0.76513349470667,0.7684047465193823,0.7690119641669562
21,28,21,13,19,16,29,32,29,29,34,31,17,24,30,10,16,20,26,9,28,14,20,13,23,29,42,19,19,18,31,21,44,20,50,24,18,27,32,26,40,27,51,27,26,16,35,23,28,26,17,20,21,25,18,11,28,24,30,22,5,7,19,10,0.6368895994559762,0.7462256378244108,0.7651244343077253,0.7683999155777175,0.7690108055995883
20,29,21,13,21,19,30,27,29,28,35,32,16,24,29,10,17,20,24,9,27,14,22,15,23,30,42,20,18,17,33,19,46,19,48,24,18,27,32,26,41,27,51,27,25,16,36,24,28,26,19,20,21,24,18,10,27,24,28,22,5,8,18,10,0.6367245376691153,0.7461772609537451,0.7651112901635818,0.7684058827783024,0.7690137651743495
21,28,20,13,19,18,30,29,30,29,34,33,17,24,29,10,16,20,25,9,27,14,21,13,23,29,42,19,19,18,32,21,45,19,51,24,18,27,32,26,41,27,51,27,26,16,34,23,28,26,19,20,21,24,18,12,27,24,29,21,5,7,19,9,0.636728803828986,0.7462064131817757,0.7651125031777357,0.7683973298868012,0.7690104683681632
21,28,20,13,19,18,30,29,30,29,34,33,17,24,29,10,16,20,25,9,27,14,21,13,23,29,42,19,19,18,32,21,45,19,51,24,18,26,32,26,40,27,50,28,27,16,34,23,28,26,19,20,21,25,18,12,27,24,29,21,5,7,19,9,0.6368437576620711,0.7462549158048015,0.7651243258453342,0.7684008426369946,0.7690116168201919
20,27,20,13,21,18,29,28,29,30,35,32,16,24,29,10,17,20,24,9,27,14,21,14,23,31,42,19,18,17,33,20,44,19,51,24,18,27,32,26,41,27,51,27,25,16,37,24,28,25,19,21,21,24,19,11,27,24,28,22,5,8,18,9,0.6366094787344153,0.7461608878695234,0.7650914836199236,0.7683957791790045,0.7690103590776896
42,46,51,34,46,59,58,39,45,70,77,58,28,32,56,21,64,24,42,28,23,33,42,26,60,44,72,52,29,26,48,24,78,54,76,31,43,41,58,42,87,47,77,66,57,33,82,40,62,39,52,39,22,37,33,36,45,31,50,30,31,23,36,23,0.6367378471542271,0.7460195891262679,0.7650116270852119,0.7684146190341944,0.769050702825857
42,46,50,34,46,60,58,39,45,70,79,58,28,30,56,21,64,24,42,28,23,32,42,27,60,44,72,52,29,26,47,25,78,54,76,31,43,42,58,41,86,47,77,66,57,34,82,40,63,39,52,39,22,37,33,35,44,31,50,30,32,23,36,23,0.6367378471542271,0.7460117966597244,0.7650016125986948,0.7684125302014759,0.7690503862619578
42,46,51,34,45,59,59,40,46,70,76,58,28,32,57,21,63,25,42,28,24,33,40,24,59,42,72,53,29,25,50,24,78,55,77,30,42,40,58,43,88,46,77,66,58,33,80,40,64,39,51,39,21,36,32,38,45,31,50,31,32,23,37,23,0.6367663023261031,0.7459989709078915,0.7649969820556022,0.768408988428776,0.7690497026045671
42,47,51,34,46,60,57,39,45,69,77,58,29,32,56,22,63,25,42,29,23,33,39,25,59,44,72,53,28,25,51,23,78,54,77,30,44,40,59,43,88,45,76,67,57,33,81,39,64,39,51,38,22,36,32,37,45,31,50,31,31,23,38,24,0.6367867062664899,0.7460009113360403,0.7649955106366144,0.7684070088413077,0.769048451067669
42,46,51,35,46,59,59,40,45,70,76,58,29,31,56,22,64,25,42,28,23,33,41,25,59,45,72,51,29,25,51,23,77,55,78,31,44,40,58,42,89,47,76,64,56,35,79,39,63,38,51,39,22,36,33,36,46,30,49,32,31,23,36,24,0.6367704339486435,0.7460493901192534,0.7650186372174448,0.7684158065246469,0.7690507436476992
43,46,50,34,46,60,59,39,45,72,77,57,28,30,56,22,64,25,42,28,23,32,41,26,59,44,72,52,30,25,49,24,78,54,77,29,43,41,58,41,88,47,76,66,56,34,83,40,63,39,52,40,22,36,33,37,44,30,50,31,32,23,34,23,0.6367432029952765,0.7460128156649315,0.764995018596822,0.7684089690978619,0.7690491949289422
42,46,50,34,46,60,58,40,45,70,79,57,28,30,56,21,64,24,42,28,23,32,42,27,60,44,72,52,29,26,47,25,78,54,76,31,43,42,58,41,86,47,77,66,57,34,82,40,63,39,52,39,22,37,33,35,44,31,50,30,32,23,36,23,0.636768130075788,0.7460245603837927,0.7650059672948549,0.7684134960363794,0.7690505989501859
42,46,51,34,46,59,58,40,45,70,77,57,28,32,56,21,64,24,42,28,23,33,42,26,60,44,72,52,29,26,48,24,78,54,76,31,43,41,58,42,87,47,77,66,57,33,82,40,62,39,52,39,22,37,33,36,45,31,50,30,31,23,36,23,0.636768130075788,0.7460325808417141,0.7650158894921617,0.7684155848690978,0.7690509155140852
42,46,51,34,45,59,59,41,46,70,76,57,28,32,57,21,63,25,42,28,24,33,40,24,59,42,72,53,29,25,50,24,78,55,77,30,42,40,58,43,88,46,77,66,58,33,80,40,64,39,51,39,21,36,32,38,45,31,50,31,32,23,37,23,0.6367964428430624,0.7460119626233376,0.7650011788640932,0.7684099542636795,0.7690499152927953
42,47,51,34,46,60,57,40,45,69,77,57,29,32,56,22,63,25,42,29,23,33,39,25,59,44,72,53,28,25,51,23,78,54,77,30,44,40,59,43,88,45,76,67,57,33,81,39,64,39,51,38,22,36,32,37,45,31,50,31,31,23,38,24,0.6368168229253843,0.7460138927642076,0.7649997696672843,0.7684079091110579,0.7690486635873093
42,46,51,35,46,59,59,41,45,70,76,57,29,31,56,22,64,25,42,28,23,33,41,25,59,45,72,51,29,25,51,23,77,55,78,31,44,40,58,42,89,47,76,64,56,35,79,39,63,38,51,39,22,36,33,36,46,30,49,32,31,23,36,24,0.6368012650017859,0.7460625080422657,0.7650227420932955,0.7684167075083179,0.7690509563359275
43,46,50,34,46,60,59,40,45,72,77,56,28,30,56,22,64,25,42,28,23,32,41,26,59,44,72,52,30,25,49,24,78,54,77,29,43,41,58,41,88,47,76,66,56,34,83,40,63,39,52,40,22,36,33,37,44,30,50,31,32,23,34,23,0.6367738512661577,0.7460257054257451,0.764999215405313,0.7684098700815329,0.7690494076171704
40,42,49,33,45,55,53,37,42,64,75,55,25,28,53,20,61,22,41,24,21,32,41,25,57,42,70,47,27,25,45,23,75,51,74,28,40,41,54,39,79,46,73,62,51,34,78,36,57,36,46,35,21,35,30,34,42,30,48,30,31,20,33,22,0.636491719557707,0.7458985838386641,0.7649896621299286,0.7684132735842337,0.7690490475679125
40,42,50,33,45,53,52,37,41,64,73,55,25,30,53,20,61,22,41,24,21,33,41,24,57,42,70,46,27,25,45,22,75,50,74,28,40,40,54,40,80,46,73,62,51,33,78,36,55,36,46,35,21,35,30,35,43,30,48,30,30,20,33,22,0.636488263468801,0.7459147212747413,0.7650047003565468,0.7684169666303097,0.7690496215420577
40,43,50,33,45,54,51,37,41,63,73,55,26,30,53,21,60,23,41,25,21,33,38,23,56,42,70,47,26,24,48,21,75,50,75,27,41,39,55,41,81,44,72,63,51,33,77,35,57,36,45,34,21,34,29,36,43,30,48,31,30,20,35,23,0.6365448638961531,0.745894896284007,0.764987926553374,0.7684094678619356,0.7690475157485648
40,42,50,33,44,53,53,38,42,64,72,55,25,30,54,20,60,23,41,24,22,33,39,22,56,40,70,47,27,24,47,22,75,51,75,27,39,39,54,41,81,45,73,62,52,33,76,36,57,36,45,35,20,34,29,37,43,30,48,31,31,20,34,22,0.6365230738959182,0.745894929913729,0.7649895110590852,0.7684116971594794,0.7690485434684519
40,42,50,34,45,53,53,38,41,64,72,55,26,29,53,21,61,23,41,24,21,33,40,23,56,43,70,45,27,24,48,21,74,51,76,28,41,39,54,40,82,46,72,60,50,35,75,35,56,35,45,35,21,34,30,35,44,29,47,32,30,20,33,23,0.6365259963978698,0.7459488575774761,0.7650135056571266,0.7684189511084804,0.7690498228058799
41,42,49,33,45,55,54,37,42,66,73,54,25,28,53,21,61,23,41,24,21,32,40,24,56,42,70,47,28,24,47,22,75,51,75,26,40,40,54,39,81,46,72,62,50,34,79,36,57,36,46,36,21,34,30,36,42,29,48,31,31,20,31,22,0.6364991515340332,0.7459008183606792,0.7649832681715816,0.7684099961646149,0.7690480703995421
0,1,3,0,2,4,3,0,1,1,1,3,1,1,1,1,1,2,1,3,2,3,3,1,3,3,4,3,0,1,1,1,3,3,4,0,1,3,4,0,4,2,2,1,2,3,5,0,1,1,1,0,1,2,1,1,2,1,3,4,0,0,2,0,0.6311316756796135,0.7419171274321011,0.7619854193562479,0.766227509089241,0.7671713539065651
2,3,2,2,1,2,2,3,2,6,4,1,2,1,2,1,3,0,0,3,2,1,0,1,3,2,4,1,0,2,3,4,2,2,3,3,3,0,2,1,5,3,5,2,5,1,6,4,3,2,2,3,0,2,6,3,2,0,3,4,0,3,2,2,0.6376583380475028,0.7456289282551567,0.763826337859821,0.7672726870855482,0.7678034808161504
14,28,18,14,18,25,27,26,26,31,42,25,23,23,27,13,16,16,28,11,28,22,26,21,24,31,42,27,14,16,35,10,52,31,39,24,27,24,33,25,41,21,41,33,19,21,37,19,23,24,31,11,17,19,21,9,26,28,25,24,12,8,15,7,0.6367221709715346,0.7462359090509968,0.7650932016638217,0.7683917506044196,0.7690047248332711
14,28,19,15,19,25,27,25,26,31,41,24,23,23,29,13,16,16,28,11,28,21,25,22,24,31,41,28,15,16,33,10,53,29,38,24,28,24,32,25,41,22,40,32,18,21,37,19,23,25,31,12,17,17,22,9,26,28,25,23,11,9,15,7,0.6369407468831885,0.7463232225872031,0.7651150534212976,0.7683941477263451,0.7690036795169158
14,28,18,14,18,25,27,26,26,31,41,25,23,23,27,13,16,16,28,11,28,22,26,21,23,31,42,27,14,16,35,9,52,31,39,24,27,24,33,25,41,21,41,33,19,21,37,19,23,23,31,11,17,19,20,8,26,28,25,24,11,8,15,7,0.6363897032992276,0.7461362703295531,0.7650742104348485,0.7683888539886838,0.7690033041784106
14,28,19,15,19,25,27,25,26,31,40,24,23,23,29,13,16,16,28,11,28,21,25,22,23,31,41,28,15,16,33,9,53,29,38,24,28,24,32,25,41,22,40,32,18,21,37,19,23,24,31,12,17,17,21,8,26,28,25,23,10,9,15,7,0.6366133615101383,0.746223469795991,0.7650954206468827,0.7683910577634147,0.7690022473498862
14,28,18,14,18,25,27,25,26,31,41,25,23,23,27,13,16,16,28,11,28,21,26,21,23,31,42,27,14,15,35,9,52,31,39,24,27,24,33,25,41,21,41,33,19,21,37,19,23,23,31,11,17,19,20,8,26,28,25,24,11,8,15,7,0.6362883423168412,0.74610613253329,0.7650644565909679,0.7683857406445402,0.7690025981559073
14,28,19,15,19,25,27,24,26,31,40,24,23,23,29,13,16,16,28,11,28,20,25,22,23,31,41,28,15,15,33,9,53,29,38,24,28,24,32,25,41,22,40,32,18,21,37,19,23,24,31,12,17,17,21,8,26,28,25,23,10,9,15,7,0.6365118751620212,0.7461930281959025,0.7650854937713399,0.7683879486323321,0.7690015357780959
42,43,62,33,44,59,55,40,53,54,63,59,32,29,50,37,62,34,40,25,37,25,32,26,54,38,47,57,44,28,40,30,79,34,70,48,31,43,53,31,82,57,73,56,52,35,73,38,56,31,64,32,20,44,45,34,47,31,54,29,19,34,33,20,0.6381192271475169,0.7464948157060296,0.7651119485264809,0.7684356032482521,0.7690454741043596
42,43,62,33,44,59,55,40,53,54,63,59,32,29,50,37,62,34,40,25,37,25,32,26,54,38,47,57,44,28,40,30,79,34,70,48,31,43,53,31,82,57,70,56,52,35,73,38,56,31,64,32,20,44,45,34,47,31,54,29,19,34,33,20,0.6381955828742727,0.7465136960844998,0.7651143372314976,0.768435829127289,0.7690452278772077
42,43,62,33,44,59,55,40,53,54,63,59,32,30,50,37,62,34,40,25,37,25,32,26,54,38,47,57,44,28,40,30,79,34,70,47,31,43,53,31,82,57,73,56,52,35,73,38,56,31,64,32,20,44,45,34,47,31,54,29,19,34,33,20,0.6381642249564611,0.7465033231572602,0.7651159148944765,0.7684358354664587,0.7690454741043596
42,43,62,33,44,59,55,40,53,54,63,59,32,30,50,37,62,34,40,25,37,25,32,26,54,38,47,57,44,28,40,30,79,34,70,47,31,43,53,31,82,57,70,56,52,35,73,38,56,31,64,32,20,44,45,34,47,31,54,29,19,34,33,20,0.638240086100634,0.746522224351457,0.7651183133077026,0.768436061914082,0.7690452278772077
40,40,60,31,41,57,53,36,50,47,59,58,30,27,48,36,58,33,39,22,35,24,32,25,51,35,43,55,44,26,36,25,77,32,66,44,28,43,51,29,77,54,65,54,46,33,67,32,51,29,62,28,20,42,37,31,44,31,50,25,19,31,31,18,0.6380286628028247,0.7463813207911021,0.7650879628137127,0.768424283280137,0.7690388989132412
40,40,60,31,41,57,53,36,50,47,59,58,30,27,48,36,58,33,39,22,35,24,32,25,51,35,43,55,44,26,36,25,77,32,66,44,28,43,51,29,77,54,68,54,46,33,67,32,51,29,62,28,20,42,37,31,44,31,50,25,19,31,31,18,0.6379475482253164,0.7463626124742387,0.7650858813446333,0.7684242833659432,0.7690391586991828
0,0,1,0,0,3,0,2,0,3,2,1,1,0,3,0,3,1,0,1,0,2,3,3,4,2,4,1,0,0,1,2,1,4,4,0,1,3,2,0,3,1,5,5,4,2,6,2,0,0,1,2,1,3,3,1,0,2,5,4,0,2,2,1,0.6244129381224697,0.7396048152184963,0.7619429019574118,0.7664094540912704,0.7673264284237501
11,22,14,16,21,19,26,21,24,31,36,27,13,18,22,13,20,16,22,10,21,14,23,15,18,34,40,20,22,17,37,17,36,25,40,23,13,24,44,33,45,35,52,33,28,17,42,21,17,22,23,17,16,20,24,13,20,19,44,33,9,14,22,11,0.6345740330250867,0.7454759023687297,0.7649192831238609,0.7683607849698046,0.7689984139833755
16,20,18,11,19,27,25,18,24,33,30,23,16,18,24,12,17,22,24,11,25,18,19,19,27,36,36,23,17,17,32,13,36,22,37,20,22,26,33,29,33,30,36,23,22,15,39,27,14,20,24,22,21,15,27,13,17,22,28,29,8,16,18,5,0.6378831818026595,0.7466647810443698,0.7652185977898919,0.7684353920747037,0.7690132252635896
11,22,14,16,21,19,26,21,24,31,35,27,13,18,22,13,20,16,22,10,21,14,23,15,18,34,40,20,22,17,37,16,36,25,40,23,13,24,44,33,45,35,52,33,28,17,42,21,17,22,23,16,16,20,24,12,19,19,44,33,8,14,21,11,0.6342475844443954,0.7453839682318265,0.7649049133184002,0.7683565216893556,0.7689964373651584
16,20,18,11,19,27,25,18,24,33,29,23,16,18,24,12,17,22,24,11,25,18,19,19,27,36,36,23,17,16,32,13,36,22,37,20,22,26,33,29,33,30,36,23,22,15,39,27,14,20,24,21,21,15,27,13,16,22,28,29,7,16,17,4,0.637594729365969,0.7465872461256207,0.7652026738665697,0.76843230230425,0.7690119271581951
11,22,14,16,21,19,26,20,24,31,35,27,13,18,22,13,20,16,22,10,21,13,23,15,18,34,40,20,22,16,37,16,36,25,40,23,13,24,44,33,45,35,52,33,28,17,42,21,17,22,23,16,16,20,24,12,19,19,44,33,8,14,21,11,0.6341316609146311,0.7453453577073649,0.7648958553263103,0.7683535456931213,0.7689956963033996
9,7,9,7,9,11,13,7,11,19,11,11,7,11,9,4,9,11,10,1,17,13,12,10,12,18,12,9,7,6,16,10,14,8,16,11,10,12,15,12,11,12,16,8,8,11,18,11,11,13,8,12,11,8,10,4,8,7,10,18,2,7,8,1,0.6395266392248801,0.7469373946661287,0.7651366494731537,0.7682779329883058,0.7688835415217435
39,31,53,20,27,50,43,49,43,55,64,62,39,27,69,29,44,20,39,30,28,31,40,20,37,38,72,56,34,26,62,27,63,48,77,52,44,45,53,41,100,45,111,94,53,41,116,55,51,33,64,37,16,45,38,35,55,48,68,89,28,22,69,42,0.6338422181615447,0.744500788515066,0.7645846296441853,0.7682961875581479,0.7690129393022975
41,34,52,23,28,50,46,48,54,48,55,58,43,24,72,20,37,19,36,34,34,30,36,22,45,47,68,57,26,25,63,27,66,46,70,57,45,49,56,39,89,44,105,85,45,40,114,51,46,35,63,38,21,42,32,28,56,49,64,78,21,24,69,43,0.6348023600080096,0.7448063680282795,0.7646604142165057,0.7683203042304002,0.7690168067209511
39,31,53,20,27,50,43,49,43,55,64,62,39,27,69,29,44,20,39,30,28,31,40,20,37,38,72,57,34,26,62,27,63,48,77,52,44,45,53,41,100,45,111,94,53,41,116,55,51,33,64,37,16,45,38,35,55,48,68,89,28,22,68,42,0.6337925390891985,0.744500788515066,0.7645802783859318,0.7682966368289286,0.7690130693645834
41,34,52,23,28,50,46,48,54,48,55,58,43,24,73,20,37,19,36,34,34,30,36,22,45,47,68,57,26,25,63,27,66,46,70,57,45,49,56,39,89,44,105,85,45,40,114,51,46,35,63,38,21,42,32,28,56,49,64,77,21,24,69,43,0.6348023600080096,0.7447908408893101,0.7646588660545718,0.7683198833057907,0.7690169741256133
16,20,18,11,19,27,25,17,24,33,29,23,16,18,24,12,17,22,24,11,25,18,19,18,27,36,36,23,17,15,32,13,36,22,37,20,22,26,33,29,33,30,36,23,22,15,39,27,14,20,24,21,21,15,27,13,16,22,28,29,7,16,17,4,0.637479419333192,0.7465467731822274,0.7651921269501106,0.768429101022074,0.7690111214551294
43,30,50,23,29,46,44,50,42,52,56,60,38,27,68,28,43,20,39,26,27,32,37,21,34,38,70,55,34,26,58,25,62,47,75,48,40,41,50,39,96,43,107,89,49,40,110,53,50,34,60,34,16,42,36,35,52,45,65,87,29,22,67,42,0.6344787321228275,0.7447045146781401,0.764622813174157,0.7683046483024845,0.7690114577224088
45,33,49,26,28,46,48,48,53,45,49,56,42,24,70,20,35,18,36,31,32,29,31,23,43,45,66,55,25,22,63,27,66,45,68,51,42,45,51,38,85,42,102,82,42,39,111,50,47,36,59,36,22,40,30,28,52,48,61,76,21,24,67,42,0.6351153422356356,0.7448407611732399,0.7646529691617876,0.7683165709417162,0.7690142562140028
2,2,3,0,2,0,2,3,1,2,2,4,2,1,0,2,2,0,3,3,3,2,0,1,2,1,2,1,2,1,2,3,1,3,4,0,2,0,3,1,1,0,1,2,3,4,3,0,1,3,2,0,0,5,2,1,4,3,0,3,1,0,1,1,0.6420831895501369,0.745983804014766,0.7637626919413077,0.7667249097341882,0.7673658828401406
2,2,3,0,2,1,2,2,2,1,3,5,2,0,0,2,2,2,3,3,3,1,0,1,2,1,2,1,1,0,2,3,1,2,4,0,3,0,2,2,2,0,1,1,3,4,3,0,1,3,2,0,0,5,2,0,2,4,0,2,2,0,1,2,0.6417147264901829,0.7458965684785623,0.763602863893416,0.7666878811483956,0.7673875632198536
1,2,1,3,1,4,2,2,5,4,5,5,4,0,1,2,2,1,3,3,2,0,1,1,3,1,0,2,0,0,3,4,4,3,3,4,2,0,4,1,4,3,3,1,5,1,4,3,2,2,3,4,2,2,1,2,4,1,4,0,1,3,6,1,0.6359981135165707,0.7446918383589902,0.7636101176014054,0.7672249445204822,0.7678809526264456
1,2,1,3,1,4,2,2,5,4,5,5,4,0,2,2,3,1,3,3,2,0,1,1,2,1,0,2,0,0,3,4,4,3,3,4,3,0,3,1,4,3,3,1,5,1,3,3,2,2,3,4,2,2,1,2,4,1,4,0,1,3,6,1,0.6359981135165707,0.7449225091729577,0.7637926198914545,0.767295115386036,0.7678809526264456
22,29,24,19,25,26,31,30,25,29,36,35,20,22,25,18,28,24,18,9,20,16,20,17,23,29,26,23,23,14,29,18,51,20,39,25,23,11,29,20,39,27,36,25,27,21,39,21,26,26,31,25,18,20,19,13,32,14,30,24,14,10,21,19,0.6394008706650783,0.7471137026031657,0.7653082643144006,0.7684707470538348,0.7690276455184887
22,29,24,19,25,27,31,29,25,29,36,35,20,22,25,18,28,24,19,9,20,16,21,17,23,30,26,22,23,15,28,18,51,20,39,25,23,11,29,21,39,27,36,25,27,21,39,20,26,26,30,25,18,20,19,13,32,14,30,24,14,9,21,19,0.6394069337430667,0.7471245956451038,0.7653172469731085,0.768470675285706,0.7690279655657118
21,29,24,19,25,27,31,29,26,29,36,35,19,22,25,18,28,24,19,9,20,16,21,17,23,30,26,22,23,15,28,18,51,20,39,25,23,11,29,21,39,27,36,25,27,21,40,20,26,26,30,25,18,20,19,13,32,14,30,24,14,9,21,19,0.6393821693140889,0.7471151896307396,0.7653114696591506,0.7684687622344599,0.769027701427678
22,29,24,19,25,27,31,29,25,29,36,35,20,22,25,18,28,24,19,9,20,16,22,17,22,30,25,23,24,15,28,18,51,20,39,25,23,11,29,21,39,26,36,25,27,21,39,20,26,26,30,25,18,21,18,13,32,15,30,24,14,9,21,19,0.6395097371280234,0.747158877966499,0.7653290053728846,0.7684718568068425,0.7690282916682812
22,29,24,19,24,28,31,29,25,29,36,35,20,22,25,18,28,24,19,10,21,16,21,17,23,30,26,22,23,15,28,18,51,20,39,25,23,11,29,21,39,27,36,25,27,21,39,20,26,26,30,24,18,21,19,13,32,14,30,24,14,9,21,19,0.6394739050862249,0.7471456888053556,0.7653238352845003,0.7684722664375826,0.769028315668499
22,29,24,19,25,26,31,30,25,29,35,35,20,22,25,18,28,24,18,9,20,16,20,17,23,29,26,23,23,14,29,17,51,20,39,25,23,11,29,20,39,27,36,25,27,21,39,21,26,26,31,24,18,20,19,12,31,14,30,24,13,10,20,19,0.6392191103458058,0.7470631461795593,0.7652986759406589,0.7684694566313819,0.7690272494564518
22,29,24,19,25,27,31,29,25,29,35,35,20,22,25,18,28,24,19,9,20,16,21,17,23,30,26,22,23,15,28,17,51,20,39,25,23,11,29,21,39,27,36,25,27,21,39,20,26,26,30,24,18,20,19,12,31,14,30,24,13,9,20,19,0.6392178882936117,0.7470721461275178,0.7653072575045295,0.7684694217018418,0.7690275728573294
22,29,24,19,25,27,31,29,25,29,35,35,20,22,25,18,28,24,19,9,20,16,22,17,22,30,25,23,24,15,28,17,51,20,39,25,23,11,29,21,39,26,36,25,27,21,39,20,26,26,30,24,18,21,18,12,31,15,30,24,13,9,20,19,0.6393245762050034,0.7471070730805819,0.7653191193713054,0.7684706107695416,0.7690279011740898
21,29,24,19,25,27,31,29,26,29,35,35,19,22,25,18,28,24,19,9,20,16,21,17,23,30,26,22,23,15,28,17,51,20,39,25,23,11,29,21,39,27,36,25,27,21,40,20,26,26,30,24,18,20,19,12,31,14,30,24,13,9,20,19,0.6391922155001095,0.7470626806714089,0.7653017035012896,0.7684674886174904,0.7690273059514924
22,29,24,19,24,28,31,29,25,29,35,35,20,22,25,18,28,24,19,10,21,16,21,17,23,30,26,22,23,15,28,17,51,20,39,25,23,11,29,21,39,27,36,25,27,21,39,20,26,26,30,23,18,21,19,12,31,14,30,24,13,9,20,19,0.6392838484590431,0.7470932281756587,0.7653138757275192,0.7684710198728196,0.7690279242262829
22,29,24,19,25,26,31,29,25,29,35,35,20,22,25,18,28,24,18,9,20,15,20,17,23,29,26,23,23,13,29,17,51,20,39,25,23,11,29,20,39,27,36,25,27,21,39,21,26,26,31,24,18,20,19,12,31,14,30,24,13,10,20,19,0.639114214486781,0.7470289914616509,0.7652898095873761,0.7684667692753514,0.7690265484027693
22,29,24,19,25,27,31,28,25,29,35,35,20,22,25,18,28,24,19,9,20,15,21,17,23,30,26,22,23,14,28,17,51,20,39,25,23,11,29,21,39,27,36,25,27,21,39,20,26,26,30,24,18,20,19,12,31,14,30,24,13,9,20,19,0.639114214486781,0.7470384197101764,0.7652986890887674,0.7684667341890087,0.7690268732563749
22,29,24,19,25,27,31,28,25,29,35,35,20,22,25,18,28,24,19,9,20,15,22,17,22,30,25,23,24,14,28,17,51,20,39,25,23,11,29,21,39,26,36,25,27,21,39,20,26,26,30,24,18,21,18,12,31,15,30,24,13,9,20,19,0.6392228834504696,0.7470738587816163,0.7653106020955296,0.768467929723048,0.7690272033223924
21,29,24,19,25,27,31,28,26,29,35,35,19,22,25,18,28,24,19,9,20,15,21,17,23,30,26,22,23,14,28,17,51,20,39,25,23,11,29,21,39,27,36,25,27,21,40,20,26,26,30,24,18,20,19,12,31,14,30,24,13,9,20,19,0.6390884266697175,0.7470289118177863,0.7652931101691917,0.7684647924268238,0.7690266051515875
22,29,24,19,24,28,31,28,25,29,35,35,20,22,25,18,28,24,19,10,21,15,21,17,23,30,26,22,23,14,28,17,51,20,39,25,23,11,29,21,39,27,36,25,27,21,39,20,26,26,30,23,18,21,19,12,31,14,30,24,13,9,20,19,0.6391822509126335,0.7470603079514054,0.7653055785608399,0.7684683417883815,0.7690272267523596
53,41,66,47,39,47,54,47,65,49,75,58,43,41,46,36,62,25,43,25,35,28,27,36,52,26,48,49,39,28,40,33,71,49,80,45,35,37,54,35,81,51,58,50,56,37,71,55,58,34,67,40,18,43,33,29,65,29,64,45,35,32,38,23,0.6381073274456276,0.7464308987445583,0.7651873440723395,0.768464536155078,0.769057525554343
53,40,66,48,39,47,52,47,65,49,75,58,42,43,47,36,62,25,43,25,35,28,28,36,52,26,47,49,39,28,40,33,71,49,79,45,35,37,55,35,81,51,58,50,56,37,71,55,58,34,68,40,18,43,33,29,66,29,65,44,35,31,37,23,0.6381073274456276,0.7464260073907321,0.765186851721357,0.7684641700016881,0.7690572884540958
53,42,66,47,39,47,54,47,65,49,75,58,44,43,46,35,62,25,43,25,35,28,28,36,52,26,48,49,39,27,40,33,74,49,78,45,35,37,54,35,80,50,58,50,55,37,71,55,58,34,68,40,18,43,32,29,66,29,64,44,35,31,37,23,0.6380821753389229,0.7464151097241393,0.7651810820676707,0.7684635026057604,0.7690569878899056
53,41,66,47,39,47,55,47,65,49,75,58,43,42,47,36,63,25,44,25,35,28,27,36,51,26,47,49,39,28,40,33,71,49,80,45,36,37,52,35,81,51,58,50,56,37,70,55,59,34,67,40,18,43,33,29,66,29,64,44,35,31,37,23,0.6380992478632899,0.7464217041772822,0.7651859772418946,0.7684642611917079,0.7690576625222815
